time,temperature_2m,apparent_temperature,cloud_cover,shortwave_radiation,wind_speed_10m,precipitation
2025-05-07 01:00:00+00:00,11.083333333333334,9.416666666666666,100.0,0.0,9.0,0.35000000000000003
2025-05-07 02:00:00+00:00,10.933333333333332,9.333333333333334,100.0,0.0,8.25,0.19999999999999998
2025-05-07 03:00:00+00:00,10.85,9.200000000000001,100.0,0.0,7.733333333333333,0.11666666666666665
2025-05-07 04:00:00+00:00,10.6,8.783333333333333,100.0,2.6666666666666665,8.233333333333333,0.08333333333333333
2025-05-07 05:00:00+00:00,10.733333333333334,8.799999999999999,100.0,21.666666666666668,8.666666666666666,0.06666666666666667
2025-05-07 06:00:00+00:00,11.066666666666668,9.200000000000001,99.83333333333333,62.666666666666664,8.383333333333333,0.08333333333333333
2025-05-07 07:00:00+00:00,11.483333333333334,9.633333333333333,100.0,86.83333333333333,7.916666666666667,0.06666666666666667
2025-05-07 08:00:00+00:00,12.25,10.333333333333334,88.83333333333333,176.33333333333334,8.583333333333334,0.049999999999999996
2025-05-07 09:00:00+00:00,13.033333333333333,11.25,87.83333333333333,249.66666666666666,8.233333333333334,0.016666666666666666
2025-05-07 10:00:00+00:00,13.483333333333334,11.566666666666668,89.66666666666667,303.6666666666667,9.35,0.06666666666666667
2025-05-07 11:00:00+00:00,13.549999999999999,11.583333333333334,89.66666666666667,318.1666666666667,10.083333333333334,0.03333333333333333
2025-05-07 12:00:00+00:00,13.683333333333332,11.616666666666667,100.0,255.33333333333334,10.200000000000001,0.016666666666666666
2025-05-07 13:00:00+00:00,14.133333333333333,12.066666666666668,98.0,221.66666666666666,9.75,0.08333333333333333
2025-05-07 14:00:00+00:00,14.133333333333333,12.200000000000001,97.16666666666667,252.83333333333334,9.75,0.03333333333333333
2025-05-07 15:00:00+00:00,14.116666666666667,12.066666666666668,86.33333333333333,218.66666666666666,9.633333333333333,0.016666666666666666
2025-05-07 16:00:00+00:00,14.016666666666666,12.033333333333333,89.83333333333333,141.66666666666666,9.933333333333334,0.016666666666666666
2025-05-07 17:00:00+00:00,13.450000000000001,11.616666666666667,78.83333333333333,83.0,8.866666666666667,0.03333333333333333
2025-05-07 18:00:00+00:00,12.85,11.283333333333333,83.66666666666667,20.666666666666668,7.3,0.0
2025-05-07 19:00:00+00:00,12.216666666666667,10.700000000000001,63.0,0.0,6.933333333333334,0.049999999999999996
2025-05-07 20:00:00+00:00,11.733333333333334,10.166666666666666,61.0,0.0,6.75,0.0
2025-05-07 21:00:00+00:00,11.366666666666667,9.766666666666667,61.666666666666664,0.0,7.016666666666667,0.0
2025-05-07 22:00:00+00:00,11.0,9.466666666666667,79.83333333333333,0.0,6.666666666666667,0.0
2025-05-07 23:00:00+00:00,10.65,8.916666666666666,84.83333333333333,0.0,7.666666666666667,0.0
2025-05-08 00:00:00+00:00,10.549999999999999,8.683333333333334,91.83333333333333,0.0,8.016666666666667,0.0
2025-05-08 01:00:00+00:00,10.633333333333333,8.65,75.66666666666667,0.0,8.483333333333333,0.0
2025-05-08 02:00:00+00:00,10.383333333333333,8.283333333333333,79.66666666666667,0.0,8.733333333333333,0.0
2025-05-08 03:00:00+00:00,10.166666666666666,7.816666666666666,88.16666666666667,0.0,9.883333333333335,0.0
2025-05-08 04:00:00+00:00,10.316666666666668,7.866666666666667,96.0,12.666666666666666,10.016666666666667,0.0
2025-05-08 05:00:00+00:00,10.883333333333333,8.116666666666667,78.66666666666667,76.0,10.966666666666667,0.0
2025-05-08 06:00:00+00:00,11.383333333333333,8.6,80.83333333333333,164.83333333333334,11.083333333333334,0.03333333333333333
2025-05-08 07:00:00+00:00,11.916666666666666,9.016666666666667,89.5,204.5,11.166666666666666,0.11666666666666665
2025-05-08 08:00:00+00:00,12.450000000000001,9.700000000000001,83.5,272.3333333333333,11.533333333333333,0.2833333333333333
